Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","201","Lentils","1997","1997","7021","Annual value","USD","431.4","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","56","Maize","1997","1997","7021","Annual value","USD","185.8","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","1997","1997","7021","Annual value","USD","2781.5","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","1997","1997","7021","Annual value","USD","1049.6","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","1997","1997","7021","Annual value","USD","2687.1","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","867","Meat, cattle","1997","1997","7021","Annual value","USD","5353.2","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","1058","Meat, chicken","1997","1997","7021","Annual value","USD","1532.5","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","977","Meat, sheep","1997","1997","7021","Annual value","USD","5395.1","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","1997","1997","7021","Annual value","USD","314.9","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","75","Oats","1997","1997","7021","Annual value","USD","290.7","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","260","Olives","1997","1997","7021","Annual value","USD","305.4","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","403","Onions, dry","1997","1997","7021","Annual value","USD","139.6","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","187","Peas, dry","1997","1997","7021","Annual value","USD","486","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","116","Potatoes","1997","1997","7021","Annual value","USD","185.8","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","270","Rapeseed","1997","1997","7021","Annual value","USD","388.4","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","27","Rice, paddy","1997","1997","7021","Annual value","USD","293.9","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","83","Sorghum","1997","1997","7021","Annual value","USD","213.1","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","236","Soybeans","1997","1997","7021","Annual value","USD","335.9","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","157","Sugar beet","1997","1997","7021","Annual value","USD","34.1","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","156","Sugar cane","1997","1997","7021","Annual value","USD","23.1","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","267","Sunflower seed","1997","1997","7021","Annual value","USD","385.2","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","826","Tobacco, unmanufactured","1997","1997","7021","Annual value","USD","1259.6","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","388","Tomatoes","1997","1997","7021","Annual value","USD","163.7","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","205","Vetches","1997","1997","7021","Annual value","USD","319.1","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","15","Wheat","1997","1997","7021","Annual value","USD","263.5","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","221","Almonds, with shell","1998","1998","7021","Annual value","USD","188","Fc","Calculated data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","486","Bananas","1998","1998","7021","Annual value","USD","587.5","*","Unofficial figure"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","44","Barley","1998","1998","7021","Annual value","USD","188.5","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","176","Beans, dry","1998","1998","7021","Annual value","USD","683","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","1183","Beeswax","1998","1998","7021","Annual value","USD","3123.6","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","181","Broad beans, horse beans, dry","1998","1998","7021","Annual value","USD","420.6","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","191","Chick peas","1998","1998","7021","Annual value","USD","424.8","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","329","Cottonseed","1998","1998","7021","Annual value","USD","218.6","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1998","1998","7021","Annual value","USD","1187","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","560","Grapes","1998","1998","7021","Annual value","USD","304","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","1998","1998","7021","Annual value","USD","756.9","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","1182","Honey, natural","1998","1998","7021","Annual value","USD","3331.8","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","201","Lentils","1998","1998","7021","Annual value","USD","508.1","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","56","Maize","1998","1998","7021","Annual value","USD","205.1","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","1998","1998","7021","Annual value","USD","2904.9","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","1998","1998","7021","Annual value","USD","895.4","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","1998","1998","7021","Annual value","USD","2665.4","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","867","Meat, cattle","1998","1998","7021","Annual value","USD","5601.6","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","1058","Meat, chicken","1998","1998","7021","Annual value","USD","1343.1","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","977","Meat, sheep","1998","1998","7021","Annual value","USD","5336.1","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","1998","1998","7021","Annual value","USD","312.4","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","75","Oats","1998","1998","7021","Annual value","USD","277","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","260","Olives","1998","1998","7021","Annual value","USD","244.7","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","403","Onions, dry","1998","1998","7021","Annual value","USD","139.5","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","490","Oranges","1998","1998","7021","Annual value","USD","126","*","Unofficial figure"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","187","Peas, dry","1998","1998","7021","Annual value","USD","593.5","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","116","Potatoes","1998","1998","7021","Annual value","USD","263.4","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","270","Rapeseed","1998","1998","7021","Annual value","USD","406.1","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","27","Rice, paddy","1998","1998","7021","Annual value","USD","291.5","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","83","Sorghum","1998","1998","7021","Annual value","USD","260.3","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","236","Soybeans","1998","1998","7021","Annual value","USD","333.2","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","157","Sugar beet","1998","1998","7021","Annual value","USD","33.8","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","156","Sugar cane","1998","1998","7021","Annual value","USD","22.9","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","267","Sunflower seed","1998","1998","7021","Annual value","USD","421.7","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","826","Tobacco, unmanufactured","1998","1998","7021","Annual value","USD","1249.4","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","388","Tomatoes","1998","1998","7021","Annual value","USD","169.7","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","205","Vetches","1998","1998","7021","Annual value","USD","315.5","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","15","Wheat","1998","1998","7021","Annual value","USD","255.1","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","221","Almonds, with shell","1999","1999","7021","Annual value","USD","171.7","Fc","Calculated data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","486","Bananas","1999","1999","7021","Annual value","USD","604.5","*","Unofficial figure"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","44","Barley","1999","1999","7021","Annual value","USD","194.8","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","176","Beans, dry","1999","1999","7021","Annual value","USD","825.1","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","1183","Beeswax","1999","1999","7021","Annual value","USD","3059.9","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","181","Broad beans, horse beans, dry","1999","1999","7021","Annual value","USD","421.2","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","191","Chick peas","1999","1999","7021","Annual value","USD","514.1","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","329","Cottonseed","1999","1999","7021","Annual value","USD","214.2","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1999","1999","7021","Annual value","USD","1142.3","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","560","Grapes","1999","1999","7021","Annual value","USD","225.4","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","1999","1999","7021","Annual value","USD","628.3","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","1182","Honey, natural","1999","1999","7021","Annual value","USD","3263.8","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","201","Lentils","1999","1999","7021","Annual value","USD","616","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","56","Maize","1999","1999","7021","Annual value","USD","192.8","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","1999","1999","7021","Annual value","USD","2677.4","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","1999","1999","7021","Annual value","USD","1254.5","","Official data"
